server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_1,22:21:20,22:21:50,69.39,61.56,""
server_1,22:21:30,22:22:00,57.55,50.13,""
server_1,22:21:40,22:22:10,64.64,41.81,""
server_1,22:21:50,22:22:20,60.22,53.82,""
server_1,22:22:00,22:22:30,56.98,61.99,""
server_1,22:22:10,22:22:40,50.43,55.26,""
server_1,22:22:20,22:22:50,52.76,60.46,""
server_1,22:22:30,22:23:00,63.08,64.69,""
server_1,22:22:40,22:23:10,59.3,65.21,""
server_1,22:22:50,22:23:20,48.25,49.91,""
server_1,22:23:00,22:23:30,49.46,36.12,""
server_1,22:23:10,22:23:40,58.81,45.6,""
server_1,22:23:20,22:23:50,58.77,48.23,""
server_1,22:23:30,22:24:00,43.31,60.94,""
server_1,22:23:40,22:24:10,31.45,49.24,""
server_1,22:23:50,22:24:20,29.65,49.18,""
server_1,22:24:00,22:24:30,31.67,39.0,""
server_1,22:24:10,22:24:40,32.18,41.61,""
server_1,22:24:20,22:24:50,35.86,46.95,""
server_1,22:24:30,22:25:00,45.4,48.8,""
server_1,22:24:40,22:25:10,57.64,40.26,""
server_1,22:24:50,22:25:20,51.47,44.89,""
server_1,22:25:00,22:25:30,48.2,47.11,""
server_1,22:25:10,22:25:40,44.37,47.76,""
server_1,22:25:20,22:25:50,49.96,41.5,""
server_1,22:25:30,22:26:00,51.29,40.75,""
server_1,22:25:40,22:26:10,45.21,52.38,""
server_1,22:25:50,22:26:20,49.88,54.62,""
server_1,22:26:00,22:26:30,53.13,65.75,""
server_1,22:26:10,22:26:40,59.79,63.35,""
server_1,22:26:20,22:26:50,67.16,52.48,""
server_1,22:26:30,22:27:00,63.97,48.01,""
server_1,22:26:40,22:27:10,56.23,45.97,""
server_1,22:26:50,22:27:20,50.97,55.15,""
server_1,22:27:00,22:27:30,48.83,48.01,""
server_1,22:27:10,22:27:40,47.81,63.45,""
server_1,22:27:20,22:27:50,36.96,50.33,""
server_1,22:27:30,22:28:00,38.72,54.41,""
server_1,22:27:40,22:28:10,45.52,43.97,""
server_1,22:27:50,22:28:20,57.49,48.23,""
server_1,22:28:00,22:28:30,62.32,42.86,""
server_1,22:28:10,22:28:40,71.53,49.18,""
server_1,22:28:20,22:28:50,75.83,61.6,CPU spike suspected
server_1,22:28:30,22:29:00,65.4,61.84,""
server_1,22:28:40,22:29:10,61.01,44.57,""
server_1,22:28:50,22:29:20,55.59,45.22,""
server_1,22:29:00,22:29:30,62.89,47.51,""
server_1,22:29:10,22:29:40,50.25,51.36,""
server_1,22:29:20,22:29:50,55.63,40.86,""
server_1,22:29:30,22:30:00,47.97,32.88,""
server_1,22:29:40,22:30:10,58.08,42.13,""
server_1,22:29:50,22:30:20,43.58,51.77,""
server_1,22:30:00,22:30:30,48.42,59.25,""
server_1,22:30:10,22:30:40,39.99,63.04,""
server_1,22:30:20,22:30:50,46.99,61.9,""
server_1,22:30:30,22:31:00,52.22,63.82,""
server_1,22:30:40,22:31:10,57.21,59.06,""
server_1,22:30:50,22:31:20,59.87,61.56,""
server_1,22:31:00,22:31:30,67.1,47.02,""
server_1,22:31:10,22:31:40,76.96,50.66,CPU spike suspected
server_1,22:31:20,22:31:50,66.16,40.68,""
server_1,22:31:30,22:32:00,52.23,54.0,""
server_1,22:31:40,22:32:10,33.24,53.63,""
server_1,22:31:50,22:32:20,40.58,53.44,""
server_1,22:32:00,22:32:30,39.18,47.21,""
server_1,22:32:10,22:32:40,57.88,49.53,""
server_1,22:32:20,22:32:50,51.95,47.67,""
server_1,22:32:30,22:33:00,64.25,58.35,""
server_1,22:32:40,22:33:10,47.78,56.62,""
server_1,22:32:50,22:33:20,47.15,55.81,""
server_1,22:33:00,22:33:30,42.39,53.32,""
server_1,22:33:10,22:33:40,53.1,48.0,""
server_1,22:33:20,22:33:50,56.75,53.58,""
server_1,22:33:30,22:34:00,61.01,45.96,""
server_1,22:33:40,22:34:10,48.58,36.52,""
server_1,22:33:50,22:34:20,54.48,32.16,""
server_1,22:34:00,22:34:30,47.29,40.89,""
server_1,22:34:10,22:34:40,42.52,60.98,""
server_1,22:34:20,22:34:50,40.92,68.48,""
server_1,22:34:30,22:35:00,49.66,76.14,Memory saturation suspected
server_1,22:34:40,22:35:10,55.27,69.38,""
server_1,22:34:50,22:35:20,47.69,72.79,""
server_1,22:35:00,22:35:30,51.25,63.51,""
server_1,22:35:10,22:35:40,64.55,45.34,""
server_1,22:35:20,22:35:50,71.02,53.72,""
server_1,22:35:30,22:36:00,61.49,53.73,""
server_1,22:35:40,22:36:10,62.28,72.08,""
server_1,22:35:50,22:36:20,74.23,59.3,""
server_1,22:36:00,22:36:30,67.83,56.25,""
server_1,22:36:10,22:36:40,72.18,43.99,""
server_1,22:36:20,22:36:50,63.61,48.88,""
server_1,22:36:30,22:37:00,63.73,49.95,""
server_1,22:36:40,22:37:10,62.32,64.75,""
server_1,22:36:50,22:37:20,60.24,52.82,""
server_1,22:37:00,22:37:30,55.23,62.73,""
server_1,22:37:10,22:37:40,44.21,50.26,""
server_1,22:37:20,22:37:50,45.11,45.71,""
server_1,22:37:30,22:38:00,56.41,40.48,""
server_1,22:37:40,22:38:10,62.09,45.01,""
server_1,22:37:50,22:38:20,50.37,61.13,""
server_1,22:38:00,22:38:30,38.0,60.13,""
server_1,22:38:10,22:38:40,33.52,60.71,""
server_1,22:38:20,22:38:50,33.04,61.6,""
server_1,22:38:30,22:39:00,49.22,64.08,""
server_1,22:38:40,22:39:10,64.19,60.94,""
server_1,22:38:50,22:39:20,70.15,54.29,""
server_1,22:39:00,22:39:30,67.17,49.93,""
server_1,22:39:10,22:39:40,55.75,52.71,""
server_1,22:39:20,22:39:50,66.61,61.75,""
server_1,22:39:30,22:40:00,73.94,59.21,""
server_1,22:39:40,22:40:10,64.59,65.4,""
server_1,22:39:50,22:40:20,62.29,53.35,""
server_1,22:40:00,22:40:30,47.19,50.3,""
server_1,22:40:10,22:40:40,60.99,35.26,""
server_1,22:40:20,22:40:50,62.79,49.14,""
server_1,22:40:30,22:41:00,64.84,51.13,""
server_1,22:40:40,22:41:10,59.76,60.17,""
server_1,22:40:50,22:41:20,58.41,41.9,""
server_1,22:41:00,22:41:30,63.6,50.01,""
server_1,22:41:10,22:41:40,61.05,52.77,""
server_1,22:41:20,22:41:50,44.34,53.78,""
server_1,22:41:30,22:42:00,43.11,52.21,""
server_1,22:41:40,22:42:10,36.19,56.5,""
server_1,22:41:50,22:42:20,44.01,61.17,""
server_1,22:42:00,22:42:30,36.09,65.01,""
server_1,22:42:10,22:42:40,40.73,56.13,""
server_1,22:42:20,22:42:50,38.93,53.57,""
server_1,22:42:30,22:43:00,49.58,46.66,""
server_1,22:42:40,22:43:10,59.65,38.92,""
server_1,22:42:50,22:43:20,65.35,41.71,""
server_1,22:43:00,22:43:30,50.85,36.21,""
server_1,22:43:10,22:43:40,38.89,40.96,""
server_1,22:43:20,22:43:50,38.51,42.51,""
server_1,22:43:30,22:44:00,55.2,39.2,""
server_1,22:43:40,22:44:10,50.43,48.08,""
server_1,22:43:50,22:44:20,51.87,38.14,""
server_1,22:44:00,22:44:30,35.06,49.74,""
server_1,22:44:10,22:44:40,38.04,40.93,""
server_1,22:44:20,22:44:50,29.5,47.94,""
server_1,22:44:30,22:45:00,36.74,44.81,""
server_1,22:44:40,22:45:10,33.85,52.67,""
server_1,22:44:50,22:45:20,35.51,54.66,""
server_1,22:45:00,22:45:30,33.44,50.51,""
server_1,22:45:10,22:45:40,43.84,50.0,""
server_1,22:45:20,22:45:50,54.0,54.46,""
server_1,22:45:30,22:46:00,56.5,56.56,""
server_1,22:45:40,22:46:10,63.71,48.7,""
server_1,22:45:50,22:46:20,60.7,48.22,""
server_1,22:46:00,22:46:30,56.21,46.45,""
server_1,22:46:10,22:46:40,49.53,58.07,""
server_1,22:46:20,22:46:50,49.68,56.77,""
server_1,22:46:30,22:47:00,53.34,56.59,""
server_1,22:46:40,22:47:10,51.87,54.87,""
server_1,22:46:50,22:47:20,37.65,68.65,""
server_1,22:47:00,22:47:30,39.2,67.4,""
server_1,22:47:10,22:47:40,33.13,70.94,""
server_1,22:47:20,22:47:50,48.59,46.9,""
server_1,22:47:30,22:48:00,49.66,52.65,""
server_1,22:47:40,22:48:10,55.3,45.95,""
server_1,22:47:50,22:48:20,56.45,60.9,""
server_1,22:48:00,22:48:30,60.42,54.91,""
server_1,22:48:10,22:48:40,64.13,58.34,""
server_1,22:48:20,22:48:50,71.84,65.24,""
server_1,22:48:30,22:49:00,63.64,74.82,Memory saturation suspected
server_1,22:48:40,22:49:10,59.69,71.81,""
server_1,22:48:50,22:49:20,53.52,62.03,""
server_1,22:49:00,22:49:30,63.66,51.07,""
server_1,22:49:10,22:49:40,64.25,49.97,""
server_1,22:49:20,22:49:50,61.78,40.34,""
server_1,22:49:30,22:50:00,58.75,35.35,""
server_1,22:49:40,22:50:10,53.08,42.98,""
server_1,22:49:50,22:50:20,46.22,59.63,""
server_1,22:50:00,22:50:30,40.76,64.23,""
server_1,22:50:10,22:50:40,60.01,70.34,""
server_1,22:50:20,22:50:50,59.12,57.47,""
server_1,22:50:30,22:51:00,61.67,64.85,""
server_1,22:50:40,22:51:10,46.22,50.01,""
server_1,22:50:50,22:51:20,54.55,52.54,""
server_1,22:51:00,22:51:30,51.02,50.41,""
server_1,22:51:10,22:51:40,52.81,56.11,""
server_1,22:51:20,22:51:50,48.73,54.85,""
server_1,22:51:30,22:52:00,54.9,56.37,""
server_1,22:51:40,22:52:10,56.28,44.17,""
server_1,22:51:50,22:52:20,63.71,49.63,""
server_1,22:52:00,22:52:30,58.73,45.11,""
server_1,22:52:10,22:52:40,53.86,56.14,""
server_1,22:52:20,22:52:50,57.98,52.41,""
server_1,22:52:30,22:53:00,57.29,55.74,""
server_1,22:52:40,22:53:10,65.96,51.21,""
server_1,22:52:50,22:53:20,42.38,49.28,""
server_10,20:53:00,20:53:30,44.5,67.61,""
server_10,20:53:10,20:53:40,34.83,61.74,""
server_10,20:53:20,20:53:50,38.78,57.21,""
server_10,20:53:30,20:54:00,42.12,44.32,""
server_10,20:53:40,20:54:10,46.33,47.69,""
server_10,20:53:50,20:54:20,52.18,44.19,""
server_10,20:54:00,20:54:30,50.89,49.8,""
server_10,20:54:10,20:54:40,50.06,48.32,""
server_10,20:54:20,20:54:50,50.67,53.12,""
server_10,20:54:30,20:55:00,57.24,52.22,""
server_10,20:54:40,20:55:10,54.89,53.61,""
server_10,20:54:50,20:55:20,56.11,58.59,""
server_10,20:55:00,20:55:30,53.73,58.25,""
server_10,20:55:10,20:55:40,55.52,56.11,""
server_10,20:55:20,20:55:50,52.78,47.97,""
server_10,20:55:30,20:56:00,57.78,43.46,""
server_10,20:55:40,20:56:10,68.49,56.61,""
server_10,20:55:50,20:56:20,79.88,44.06,CPU spike suspected
server_10,20:56:00,20:56:30,86.03,50.9,CPU spike suspected
server_10,20:56:10,20:56:40,75.53,41.42,""
server_10,20:56:20,20:56:50,57.96,52.04,""
server_10,20:56:30,20:57:00,56.58,54.22,""
server_10,20:56:40,20:57:10,52.95,51.27,""
server_10,20:56:50,20:57:20,61.36,67.8,""
server_10,20:57:00,20:57:30,49.15,62.76,""
server_10,20:57:10,20:57:40,53.8,63.22,""
server_10,20:57:20,20:57:50,49.55,47.04,""
server_10,20:57:30,20:58:00,43.18,45.93,""
server_10,20:57:40,20:58:10,40.6,41.16,""
server_10,20:57:50,20:58:20,35.15,39.95,""
server_10,20:58:00,20:58:30,35.06,34.24,""
server_10,20:58:10,20:58:40,40.7,44.88,""
server_10,20:58:20,20:58:50,50.91,40.72,""
server_10,20:58:30,20:59:00,58.01,52.85,""
server_10,20:58:40,20:59:10,50.31,44.34,""
server_10,20:58:50,20:59:20,43.32,47.75,""
server_10,20:59:00,20:59:30,47.45,43.23,""
server_10,20:59:10,20:59:40,52.63,46.43,""
server_10,20:59:20,20:59:50,69.36,39.82,""
server_10,20:59:30,21:00:00,61.6,37.67,""
server_10,20:59:40,21:00:10,62.84,44.41,""
server_10,20:59:50,21:00:20,56.38,52.2,""
server_10,21:00:00,21:00:30,47.27,59.04,""
server_10,21:00:10,21:00:40,43.45,48.0,""
server_10,21:00:20,21:00:50,35.42,50.62,""
server_10,21:00:30,21:01:00,55.21,38.62,""
server_10,21:00:40,21:01:10,57.79,47.56,""
server_10,21:00:50,21:01:20,63.52,52.04,""
server_10,21:01:00,21:01:30,62.87,54.89,""
server_10,21:01:10,21:01:40,70.69,61.93,""
server_10,21:01:20,21:01:50,82.04,57.16,CPU spike suspected
server_10,21:01:30,21:02:00,71.97,58.66,""
server_10,21:01:40,21:02:10,70.61,41.13,""
server_10,21:01:50,21:02:20,52.73,40.17,""
server_10,21:02:00,21:02:30,58.37,40.28,""
server_10,21:02:10,21:02:40,61.49,43.0,""
server_10,21:02:20,21:02:50,61.06,45.54,""
server_10,21:02:30,21:03:00,51.74,55.41,""
server_10,21:02:40,21:03:10,47.23,55.03,""
server_10,21:02:50,21:03:20,52.26,66.86,""
server_10,21:03:00,21:03:30,61.83,50.91,""
server_10,21:03:10,21:03:40,55.2,49.68,""
server_10,21:03:20,21:03:50,52.51,26.29,""
server_10,21:03:30,21:04:00,48.49,35.49,""
server_10,21:03:40,21:04:10,57.11,31.65,""
server_10,21:03:50,21:04:20,49.93,53.63,""
server_10,21:04:00,21:04:30,50.87,49.56,""
server_10,21:04:10,21:04:40,50.27,65.38,""
server_10,21:04:20,21:04:50,55.73,53.0,""
server_10,21:04:30,21:05:00,53.02,60.86,""
server_10,21:04:40,21:05:10,35.93,59.39,""
server_10,21:04:50,21:05:20,30.38,51.92,""
server_10,21:05:00,21:05:30,43.8,51.79,""
server_10,21:05:10,21:05:40,52.92,58.57,""
server_10,21:05:20,21:05:50,56.2,75.61,Memory saturation suspected
server_10,21:05:30,21:06:00,39.39,75.63,Memory saturation suspected
server_10,21:05:40,21:06:10,37.61,61.02,""
server_10,21:05:50,21:06:20,36.6,60.92,""
server_10,21:06:00,21:06:30,48.66,53.62,""
server_10,21:06:10,21:06:40,54.48,59.88,""
server_10,21:06:20,21:06:50,66.46,59.73,""
server_10,21:06:30,21:07:00,66.48,56.62,""
server_10,21:06:40,21:07:10,60.0,51.58,""
server_10,21:06:50,21:07:20,46.27,50.49,""
server_10,21:07:00,21:07:30,42.16,56.79,""
server_10,21:07:10,21:07:40,49.83,49.19,""
server_10,21:07:20,21:07:50,67.82,45.91,""
server_10,21:07:30,21:08:00,62.8,40.32,""
server_10,21:07:40,21:08:10,64.35,39.99,""
server_10,21:07:50,21:08:20,52.66,36.61,""
server_10,21:08:00,21:08:30,48.48,43.62,""
server_10,21:08:10,21:08:40,39.02,60.19,""
server_10,21:08:20,21:08:50,38.78,58.05,""
server_10,21:08:30,21:09:00,47.52,52.47,""
server_10,21:08:40,21:09:10,53.39,48.02,""
server_10,21:08:50,21:09:20,50.29,45.31,""
server_10,21:09:00,21:09:30,48.95,46.07,""
server_10,21:09:10,21:09:40,45.27,47.47,""
server_10,21:09:20,21:09:50,49.61,49.08,""
server_10,21:09:30,21:10:00,53.43,41.71,""
server_10,21:09:40,21:10:10,52.82,42.56,""
server_10,21:09:50,21:10:20,56.11,49.48,""
server_10,21:10:00,21:10:30,52.96,62.32,""
server_10,21:10:10,21:10:40,52.54,56.72,""
server_10,21:10:20,21:10:50,51.64,56.25,""
server_10,21:10:30,21:11:00,44.51,62.77,""
server_10,21:10:40,21:11:10,56.01,73.62,""
server_10,21:10:50,21:11:20,44.61,62.31,""
server_10,21:11:00,21:11:30,63.56,53.28,""
server_10,21:11:10,21:11:40,59.06,34.91,""
server_10,21:11:20,21:11:50,70.03,48.75,""
server_10,21:11:30,21:12:00,57.24,46.01,""
server_10,21:11:40,21:12:10,50.5,49.8,""
server_10,21:11:50,21:12:20,44.02,47.33,""
server_10,21:12:00,21:12:30,49.71,47.15,""
server_10,21:12:10,21:12:40,42.61,65.23,""
server_10,21:12:20,21:12:50,49.41,60.22,""
server_10,21:12:30,21:13:00,46.67,68.08,""
server_10,21:12:40,21:13:10,59.47,51.98,""
server_10,21:12:50,21:13:20,61.8,46.66,""
server_10,21:13:00,21:13:30,65.2,44.86,""
server_10,21:13:10,21:13:40,62.1,51.0,""
server_10,21:13:20,21:13:50,60.11,61.88,""
server_10,21:13:30,21:14:00,52.26,59.14,""
server_10,21:13:40,21:14:10,56.09,52.38,""
server_10,21:13:50,21:14:20,45.54,38.06,""
server_10,21:14:00,21:14:30,53.34,30.62,""
server_10,21:14:10,21:14:40,50.98,36.58,""
server_10,21:14:20,21:14:50,61.5,50.74,""
server_10,21:14:30,21:15:00,44.74,61.8,""
server_10,21:14:40,21:15:10,31.26,62.6,""
server_10,21:14:50,21:15:20,31.66,57.44,""
server_10,21:15:00,21:15:30,50.75,65.15,""
server_10,21:15:10,21:15:40,60.2,53.22,""
server_10,21:15:20,21:15:50,64.22,63.46,""
server_10,21:15:30,21:16:00,44.32,58.49,""
server_10,21:15:40,21:16:10,52.5,63.76,""
server_10,21:15:50,21:16:20,50.31,56.53,""
server_10,21:16:00,21:16:30,59.71,49.88,""
server_10,21:16:10,21:16:40,58.59,45.2,""
server_10,21:16:20,21:16:50,52.89,40.97,""
server_10,21:16:30,21:17:00,55.39,38.84,""
server_10,21:16:40,21:17:10,54.57,52.65,""
server_10,21:16:50,21:17:20,58.32,47.57,""
server_10,21:17:00,21:17:30,49.87,46.4,""
server_10,21:17:10,21:17:40,51.17,47.79,""
server_10,21:17:20,21:17:50,52.32,62.48,""
server_10,21:17:30,21:18:00,64.01,69.95,""
server_10,21:17:40,21:18:10,52.05,68.09,""
server_10,21:17:50,21:18:20,49.45,53.55,""
server_10,21:18:00,21:18:30,45.82,52.23,""
server_10,21:18:10,21:18:40,49.15,46.54,""
server_10,21:18:20,21:18:50,47.37,57.48,""
server_10,21:18:30,21:19:00,48.48,56.01,""
server_10,21:18:40,21:19:10,45.36,65.13,""
server_10,21:18:50,21:19:20,59.76,75.83,Memory saturation suspected
server_10,21:19:00,21:19:30,55.98,77.97,Memory saturation suspected
server_10,21:19:10,21:19:40,67.13,75.3,Memory saturation suspected
server_10,21:19:20,21:19:50,50.1,58.33,""
server_10,21:19:30,21:20:00,57.14,52.24,""
server_10,21:19:40,21:20:10,49.37,45.23,""
server_10,21:19:50,21:20:20,53.2,47.26,""
server_10,21:20:00,21:20:30,47.98,50.82,""
server_10,21:20:10,21:20:40,52.7,40.3,""
server_10,21:20:20,21:20:50,54.09,30.16,""
server_10,21:20:30,21:21:00,58.18,29.94,""
server_10,21:20:40,21:21:10,60.55,43.59,""
server_10,21:20:50,21:21:20,64.5,63.13,""
server_10,21:21:00,21:21:30,54.51,55.08,""
server_10,21:21:10,21:21:40,59.01,62.05,""
server_10,21:21:20,21:21:50,49.81,53.68,""
server_10,21:21:30,21:22:00,49.42,52.84,""
server_10,21:21:40,21:22:10,35.18,38.73,""
server_10,21:21:50,21:22:20,41.14,35.85,""
server_10,21:22:00,21:22:30,41.22,35.7,""
server_10,21:22:10,21:22:40,55.4,37.68,""
server_10,21:22:20,21:22:50,57.66,49.69,""
server_10,21:22:30,21:23:00,62.2,55.56,""
server_10,21:22:40,21:23:10,49.45,57.08,""
server_10,21:22:50,21:23:20,46.82,48.75,""
server_10,21:23:00,21:23:30,41.83,61.28,""
server_10,21:23:10,21:23:40,46.7,76.11,Memory saturation suspected
server_10,21:23:20,21:23:50,54.02,72.74,""
server_10,21:23:30,21:24:00,59.48,73.27,""
server_10,21:23:40,21:24:10,54.31,68.73,""
server_10,21:23:50,21:24:20,43.2,69.13,""
server_10,21:24:00,21:24:30,35.39,62.66,""
server_10,21:24:10,21:24:40,34.69,48.36,""
server_10,21:24:20,21:24:50,31.14,49.31,""
server_10,21:24:30,21:25:00,41.18,45.02,""
server_10,21:24:40,21:25:10,46.26,55.54,""
server_10,21:24:50,21:25:20,58.33,50.4,""
server_10,21:25:00,21:25:30,61.57,54.36,""
server_10,21:25:10,21:25:40,68.53,54.36,""
server_10,21:25:20,21:25:50,67.53,49.15,""
server_10,21:25:30,21:26:00,61.75,41.88,""
server_10,21:25:40,21:26:10,49.09,43.96,""
server_10,21:25:50,21:26:20,40.99,51.39,""
server_10,21:26:00,21:26:30,44.73,51.07,""
server_10,21:26:10,21:26:40,57.19,53.06,""
server_10,21:26:20,21:26:50,74.44,55.06,""
server_10,21:26:30,21:27:00,66.8,54.29,""
server_10,21:26:40,21:27:10,57.75,45.73,""
server_10,21:26:50,21:27:20,44.32,40.26,""
server_10,21:27:00,21:27:30,50.3,39.01,""
server_10,21:27:10,21:27:40,52.09,34.1,""
server_10,21:27:20,21:27:50,44.45,50.29,""
server_10,21:27:30,21:28:00,41.76,66.42,""
server_10,21:27:40,21:28:10,43.63,70.52,""
server_10,21:27:50,21:28:20,51.6,62.68,""
server_10,21:28:00,21:28:30,46.72,46.78,""
server_10,21:28:10,21:28:40,36.63,53.19,""
server_10,21:28:20,21:28:50,37.4,56.96,""
server_10,21:28:30,21:29:00,48.61,61.61,""
server_10,21:28:40,21:29:10,58.39,52.84,""
server_10,21:28:50,21:29:20,52.91,45.47,""
server_10,21:29:00,21:29:30,52.64,52.6,""
server_10,21:29:10,21:29:40,47.36,53.41,""
server_10,21:29:20,21:29:50,38.18,56.25,""
server_10,21:29:30,21:30:00,35.71,45.15,""
server_10,21:29:40,21:30:10,33.61,39.52,""
server_10,21:29:50,21:30:20,53.35,49.29,""
server_10,21:30:00,21:30:30,55.52,52.78,""
server_10,21:30:10,21:30:40,60.51,58.51,""
server_10,21:30:20,21:30:50,58.17,44.57,""
server_10,21:30:30,21:31:00,68.75,60.15,""
server_10,21:30:40,21:31:10,72.65,62.93,""
server_10,21:30:50,21:31:20,67.02,66.66,""
server_10,21:31:00,21:31:30,50.2,51.46,""
server_10,21:31:10,21:31:40,41.53,42.6,""
server_10,21:31:20,21:31:50,30.8,53.85,""
server_10,21:31:30,21:32:00,41.39,52.12,""
server_10,21:31:40,21:32:10,50.4,62.18,""
server_10,21:31:50,21:32:20,61.26,52.56,""
server_10,21:32:00,21:32:30,52.92,64.7,""
server_10,21:32:10,21:32:40,61.11,56.23,""
server_10,21:32:20,21:32:50,59.5,56.98,""
server_10,21:32:30,21:33:00,54.75,37.35,""
server_10,21:32:40,21:33:10,38.41,38.23,""
server_10,21:32:50,21:33:20,48.57,31.46,""
server_10,21:33:00,21:33:30,51.9,41.86,""
server_10,21:33:10,21:33:40,48.23,61.9,""
server_10,21:33:20,21:33:50,26.45,72.2,""
server_10,21:33:30,21:34:00,23.89,72.03,""
server_10,21:33:40,21:34:10,43.93,62.88,""
server_10,21:33:50,21:34:20,52.03,54.35,""
server_10,21:34:00,21:34:30,64.48,44.73,""
server_10,21:34:10,21:34:40,41.57,45.15,""
server_10,21:34:20,21:34:50,42.26,43.74,""
server_10,21:34:30,21:35:00,37.17,48.17,""
server_10,21:34:40,21:35:10,47.66,45.93,""
server_10,21:34:50,21:35:20,56.23,44.1,""
server_10,21:35:00,21:35:30,57.94,41.7,""
server_10,21:35:10,21:35:40,61.76,40.46,""
server_10,21:35:20,21:35:50,56.84,45.77,""
server_10,21:35:30,21:36:00,46.03,50.65,""
server_10,21:35:40,21:36:10,49.4,36.22,""
server_10,21:35:50,21:36:20,55.41,29.81,""
server_10,21:36:00,21:36:30,71.61,38.23,""
server_10,21:36:10,21:36:40,67.15,54.37,""
server_10,21:36:20,21:36:50,68.68,69.77,""
server_10,21:36:30,21:37:00,67.5,72.23,""
server_10,21:36:40,21:37:10,67.29,76.07,Memory saturation suspected
server_10,21:36:50,21:37:20,63.63,73.8,""
server_10,21:37:00,21:37:30,56.88,63.97,""
server_10,21:37:10,21:37:40,48.7,62.68,""
server_10,21:37:20,21:37:50,38.96,65.11,""
server_10,21:37:30,21:38:00,33.91,76.0,Memory saturation suspected
server_10,21:37:40,21:38:10,46.87,63.42,""
server_10,21:37:50,21:38:20,58.64,54.68,""
server_10,21:38:00,21:38:30,55.4,51.01,""
server_10,21:38:10,21:38:40,48.7,58.15,""
server_10,21:38:20,21:38:50,42.93,55.62,""
server_10,21:38:30,21:39:00,59.74,57.03,""
server_10,21:38:40,21:39:10,62.43,57.0,""
server_10,21:38:50,21:39:20,62.79,63.15,""
server_10,21:39:00,21:39:30,44.59,63.4,""
server_10,21:39:10,21:39:40,51.9,67.74,""
server_10,21:39:20,21:39:50,51.75,68.16,""
server_10,21:39:30,21:40:00,49.6,66.53,""
server_10,21:39:40,21:40:10,43.79,62.32,""
server_10,21:39:50,21:40:20,44.51,60.57,""
server_10,21:40:00,21:40:30,51.61,60.5,""
server_10,21:40:10,21:40:40,38.2,59.46,""
server_10,21:40:20,21:40:50,30.95,52.85,""
server_10,21:40:30,21:41:00,36.0,48.52,""
server_10,21:40:40,21:41:10,50.99,44.54,""
server_10,21:40:50,21:41:20,70.74,47.11,""
server_10,21:41:00,21:41:30,76.13,46.22,CPU spike suspected
server_10,21:41:10,21:41:40,74.8,52.4,""
server_10,21:41:20,21:41:50,63.66,45.48,""
server_10,21:41:30,21:42:00,50.04,43.35,""
server_10,21:41:40,21:42:10,39.69,48.66,""
server_10,21:41:50,21:42:20,33.81,53.42,""
server_10,21:42:00,21:42:30,41.87,56.12,""
server_10,21:42:10,21:42:40,47.44,48.04,""
server_10,21:42:20,21:42:50,52.1,50.97,""
server_10,21:42:30,21:43:00,52.62,47.63,""
server_10,21:42:40,21:43:10,52.54,49.22,""
server_10,21:42:50,21:43:20,59.5,43.98,""
server_10,21:43:00,21:43:30,65.21,45.83,""
server_10,21:43:10,21:43:40,63.65,49.69,""
server_10,21:43:20,21:43:50,60.52,51.73,""
server_10,21:43:30,21:44:00,55.13,46.72,""
server_10,21:43:40,21:44:10,57.81,39.06,""
server_10,21:43:50,21:44:20,55.04,46.81,""
server_10,21:44:00,21:44:30,67.29,62.46,""
server_10,21:44:10,21:44:40,67.61,64.4,""
server_10,21:44:20,21:44:50,68.38,60.6,""
server_10,21:44:30,21:45:00,57.74,51.0,""
server_10,21:44:40,21:45:10,63.13,54.29,""
server_10,21:44:50,21:45:20,67.95,62.73,""
server_10,21:45:00,21:45:30,67.94,64.59,""
server_10,21:45:10,21:45:40,74.94,45.68,""
server_10,21:45:20,21:45:50,68.71,40.46,""
server_10,21:45:30,21:46:00,60.6,40.28,""
server_10,21:45:40,21:46:10,45.15,53.94,""
server_10,21:45:50,21:46:20,47.66,57.27,""
server_10,21:46:00,21:46:30,49.5,54.57,""
server_10,21:46:10,21:46:40,53.25,55.75,""
server_10,21:46:20,21:46:50,51.29,52.35,""
server_10,21:46:30,21:47:00,49.2,51.17,""
server_10,21:46:40,21:47:10,46.8,62.1,""
server_10,21:46:50,21:47:20,44.67,58.36,""
server_10,21:47:00,21:47:30,53.55,55.16,""
server_10,21:47:10,21:47:40,57.87,57.74,""
server_10,21:47:20,21:47:50,65.62,52.21,""
server_10,21:47:30,21:48:00,61.96,55.17,""
server_10,21:47:40,21:48:10,65.16,45.94,""
server_10,21:47:50,21:48:20,60.96,52.7,""
server_10,21:48:00,21:48:30,57.03,58.63,""
