server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_1,21:58:10,21:58:40,13994.32,6308.45,Network flood + Disk thrash suspected
server_1,21:58:20,21:58:50,6229.07,6308.45,Disk thrash suspected
server_1,21:58:30,21:59:00,6229.07,6308.45,Disk thrash suspected
server_1,21:58:40,21:59:10,671.51,66.9,""
server_1,21:58:50,21:59:20,671.51,4967.28,Disk thrash suspected
server_1,21:59:00,21:59:30,671.51,4967.28,Disk thrash suspected
server_1,21:59:10,21:59:40,894.08,4967.28,Disk thrash suspected
server_1,21:59:20,21:59:50,894.08,9747.91,Disk thrash suspected
server_1,21:59:30,22:00:00,9785.25,9747.91,Network flood + Disk thrash suspected
server_1,21:59:40,22:00:10,9785.25,9747.91,Network flood + Disk thrash suspected
server_1,21:59:50,22:00:20,9785.25,7839.31,Network flood + Disk thrash suspected
server_1,22:00:00,22:00:30,1608.55,1617.66,Disk thrash suspected
server_1,22:00:10,22:00:40,17252.59,1617.66,Network flood + Disk thrash suspected
server_1,22:00:20,22:00:50,17252.59,1617.66,Network flood + Disk thrash suspected
server_1,22:00:30,22:01:00,17252.59,119.41,Possible DDoS
server_1,22:00:40,22:01:10,7745.91,119.41,Possible DDoS
server_1,22:00:50,22:01:20,543.59,8312.51,Disk thrash suspected
server_1,22:01:00,22:01:30,871.68,8312.51,Disk thrash suspected
server_1,22:01:10,22:01:40,871.68,8312.51,Disk thrash suspected
server_1,22:01:20,22:01:50,871.68,4917.64,Disk thrash suspected
server_1,22:01:30,22:02:00,4732.14,1599.94,Disk thrash suspected
server_1,22:01:40,22:02:10,4732.14,1599.94,Disk thrash suspected
server_1,22:01:50,22:02:20,4732.14,1599.94,Disk thrash suspected
server_1,22:02:00,22:02:30,3776.07,806.14,""
server_1,22:02:10,22:02:40,3776.07,806.14,""
server_1,22:02:20,22:02:50,3776.07,806.14,""
server_1,22:02:30,22:03:00,15650.56,117.11,Possible DDoS
server_1,22:02:40,22:03:10,15650.56,3042.56,Network flood + Disk thrash suspected
server_1,22:02:50,22:03:20,15650.56,5147.03,Network flood + Disk thrash suspected
server_1,22:03:00,22:03:30,2688.14,5147.03,Disk thrash suspected
server_1,22:03:10,22:03:40,3359.53,5147.03,Disk thrash suspected
server_1,22:03:20,22:03:50,3359.53,1238.69,Disk thrash suspected
server_1,22:03:30,22:04:00,3359.53,5941.46,Disk thrash suspected
server_1,22:03:40,22:04:10,6896.51,5941.46,Network flood + Disk thrash suspected
server_1,22:03:50,22:04:20,6896.51,5941.46,Network flood + Disk thrash suspected
server_1,22:04:00,22:04:30,6896.51,177.82,Possible DDoS
server_1,22:04:10,22:04:40,12766.94,127.43,Possible DDoS
server_1,22:04:20,22:04:50,12766.94,127.43,Possible DDoS
server_1,22:04:30,22:05:00,12766.94,1721.08,Network flood + Disk thrash suspected
server_1,22:04:40,22:05:10,2495.7,1721.08,Disk thrash suspected
server_1,22:04:50,22:05:20,2495.7,1721.08,Disk thrash suspected
server_1,22:05:00,22:05:30,927.79,148.05,""
server_1,22:05:10,22:05:40,927.79,148.05,""
server_1,22:05:20,22:05:50,878.96,148.05,""
server_1,22:05:30,22:06:00,14828.05,98.86,Possible DDoS
server_1,22:05:40,22:06:10,14828.05,98.86,Possible DDoS
server_1,22:05:50,22:06:20,14828.05,72.57,Possible DDoS
server_1,22:06:00,22:06:30,4134.74,1359.98,Disk thrash suspected
server_1,22:06:10,22:06:40,11732.2,1359.98,Network flood + Disk thrash suspected
server_1,22:06:20,22:06:50,11732.2,1359.98,Network flood + Disk thrash suspected
server_1,22:06:30,22:07:00,11732.2,6675.94,Network flood + Disk thrash suspected
server_1,22:06:40,22:07:10,967.59,6675.94,Disk thrash suspected
server_1,22:06:50,22:07:20,967.59,6729.58,Disk thrash suspected
server_1,22:07:00,22:07:30,967.59,6729.58,Disk thrash suspected
server_1,22:07:10,22:07:40,665.33,7276.23,Disk thrash suspected
server_1,22:07:20,22:07:50,665.33,7276.23,Disk thrash suspected
server_1,22:07:30,22:08:00,18960.13,7276.23,Network flood + Disk thrash suspected
server_1,22:07:40,22:08:10,18960.13,177.76,Possible DDoS
server_1,22:07:50,22:08:20,18960.13,813.92,Possible DDoS
server_1,22:08:00,22:08:30,7565.38,813.92,Possible DDoS
server_1,22:08:10,22:08:40,14280.23,813.92,Possible DDoS
server_1,22:08:20,22:08:50,14280.23,4432.36,Network flood + Disk thrash suspected
server_1,22:08:30,22:09:00,14280.23,4432.36,Network flood + Disk thrash suspected
server_1,22:08:40,22:09:10,13173.87,4432.36,Network flood + Disk thrash suspected
server_1,22:08:50,22:09:20,13173.87,940.09,Possible DDoS
server_1,22:09:00,22:09:30,13173.87,940.09,Possible DDoS
server_1,22:09:10,22:09:40,1050.03,4850.57,Disk thrash suspected
server_1,22:09:20,22:09:50,17546.42,4850.57,Network flood + Disk thrash suspected
server_1,22:09:30,22:10:00,17546.42,5053.5,Network flood + Disk thrash suspected
server_1,22:09:40,22:10:10,17546.42,9976.6,Network flood + Disk thrash suspected
server_1,22:09:50,22:10:20,14652.04,9976.6,Network flood + Disk thrash suspected
server_1,22:10:00,22:10:30,918.57,9976.6,Disk thrash suspected
server_1,22:10:10,22:10:40,18084.06,8840.38,Network flood + Disk thrash suspected
server_1,22:10:20,22:10:50,18084.06,8840.38,Network flood + Disk thrash suspected
server_1,22:10:30,22:11:00,18084.06,1047.56,Possible DDoS
server_1,22:10:40,22:11:10,2751.68,1047.56,""
server_1,22:10:50,22:11:20,8925.89,146.93,Possible DDoS
server_1,22:11:00,22:11:30,14915.41,967.93,Possible DDoS
server_1,22:11:10,22:11:40,14915.41,9417.07,Network flood + Disk thrash suspected
server_1,22:11:20,22:11:50,14915.41,9417.07,Network flood + Disk thrash suspected
server_1,22:11:30,22:12:00,8917.68,9417.07,Network flood + Disk thrash suspected
server_1,22:11:40,22:12:10,8917.68,132.54,Possible DDoS
server_1,22:11:50,22:12:20,860.94,109.71,""
server_1,22:12:00,22:12:30,860.94,91.34,""
server_1,22:12:10,22:12:40,12039.71,91.34,Possible DDoS
server_1,22:12:20,22:12:50,12039.71,8874.03,Network flood + Disk thrash suspected
server_1,22:12:30,22:13:00,12039.71,8874.03,Network flood + Disk thrash suspected
server_1,22:12:40,22:13:10,866.2,8874.03,Disk thrash suspected
server_1,22:12:50,22:13:20,952.45,8822.81,Disk thrash suspected
server_1,22:13:00,22:13:30,952.45,9834.56,Disk thrash suspected
server_1,22:13:10,22:13:40,952.45,9834.56,Disk thrash suspected
server_1,22:13:20,22:13:50,6915.6,9834.56,Network flood + Disk thrash suspected
server_1,22:13:30,22:14:00,6915.6,109.83,Possible DDoS
server_1,22:13:40,22:14:10,6915.6,3692.01,Network flood + Disk thrash suspected
server_1,22:13:50,22:14:20,690.25,6088.06,Disk thrash suspected
server_1,22:14:00,22:14:30,690.25,8831.24,Disk thrash suspected
server_1,22:14:10,22:14:40,14375.53,8831.24,Network flood + Disk thrash suspected
server_1,22:14:20,22:14:50,14375.53,8831.24,Network flood + Disk thrash suspected
server_1,22:14:30,22:15:00,14375.53,1325.03,Network flood + Disk thrash suspected
server_1,22:14:40,22:15:10,4204.45,1325.03,Disk thrash suspected
server_1,22:14:50,22:15:20,4204.45,6497.16,Disk thrash suspected
server_1,22:15:00,22:15:30,1055.51,6497.16,Disk thrash suspected
server_1,22:15:10,22:15:40,1055.51,6497.16,Disk thrash suspected
server_1,22:15:20,22:15:50,958.66,182.19,""
server_1,22:15:30,22:16:00,958.66,8070.42,Disk thrash suspected
server_1,22:15:40,22:16:10,386.78,8070.42,Disk thrash suspected
server_1,22:15:50,22:16:20,2214.88,8070.42,Disk thrash suspected
server_1,22:16:00,22:16:30,2214.88,1537.57,Disk thrash suspected
server_1,22:16:10,22:16:40,2214.88,1537.57,Disk thrash suspected
server_1,22:16:20,22:16:50,354.25,108.83,""
server_1,22:16:30,22:17:00,747.95,108.83,""
server_1,22:16:40,22:17:10,747.95,87.61,""
server_1,22:16:50,22:17:20,747.95,87.61,""
server_1,22:17:00,22:17:30,1009.92,196.7,""
server_1,22:17:10,22:17:40,10597.4,196.7,Possible DDoS
server_1,22:17:20,22:17:50,10597.4,9664.63,Network flood + Disk thrash suspected
server_1,22:17:30,22:18:00,10597.4,9664.63,Network flood + Disk thrash suspected
server_1,22:17:40,22:18:10,5222.6,9664.63,Disk thrash suspected
server_1,22:17:50,22:18:20,951.77,106.28,""
server_1,22:18:00,22:18:30,728.7,8289.16,Disk thrash suspected
server_1,22:18:10,22:18:40,728.7,8289.16,Disk thrash suspected
server_1,22:18:20,22:18:50,426.55,8289.16,Disk thrash suspected
server_1,22:18:30,22:19:00,362.54,6453.0,Disk thrash suspected
server_1,22:18:40,22:19:10,9299.02,179.49,Possible DDoS
server_1,22:18:50,22:19:20,9299.02,197.63,Possible DDoS
server_1,22:19:00,22:19:30,9299.02,1413.36,Network flood + Disk thrash suspected
server_1,22:19:10,22:19:40,6443.87,1413.36,Disk thrash suspected
server_1,22:19:20,22:19:50,4505.44,1413.36,Disk thrash suspected
server_1,22:19:30,22:20:00,14505.06,1375.66,Network flood + Disk thrash suspected
server_1,22:19:40,22:20:10,14505.06,9724.01,Network flood + Disk thrash suspected
server_1,22:19:50,22:20:20,14505.06,9724.01,Network flood + Disk thrash suspected
server_1,22:20:00,22:20:30,860.49,9724.01,Disk thrash suspected
server_1,22:20:10,22:20:40,2268.08,1034.21,""
server_1,22:20:20,22:20:50,2268.08,1034.21,""
server_1,22:20:30,22:21:00,17467.81,1034.21,Possible DDoS
server_1,22:20:40,22:21:10,17467.81,1937.0,Network flood + Disk thrash suspected
server_1,22:20:50,22:21:20,17467.81,1937.0,Network flood + Disk thrash suspected
server_1,22:21:00,22:21:30,17890.3,1937.0,Network flood + Disk thrash suspected
server_1,22:21:10,22:21:40,17890.3,82.81,Possible DDoS
server_1,22:21:20,22:21:50,17890.3,82.81,Possible DDoS
server_1,22:21:30,22:22:00,14577.12,597.68,Possible DDoS
server_1,22:21:40,22:22:10,14577.12,9172.52,Network flood + Disk thrash suspected
server_1,22:21:50,22:22:20,2281.72,9172.52,Disk thrash suspected
server_1,22:22:00,22:22:30,8772.83,9172.52,Network flood + Disk thrash suspected
server_1,22:22:10,22:22:40,8772.83,107.57,Possible DDoS
server_1,22:22:20,22:22:50,8772.83,107.57,Possible DDoS
server_1,22:22:30,22:23:00,983.25,155.74,""
server_1,22:22:40,22:23:10,983.25,155.74,""
server_1,22:22:50,22:23:20,701.41,5806.76,Disk thrash suspected
server_1,22:23:00,22:23:30,887.34,5806.76,Disk thrash suspected
server_1,22:23:10,22:23:40,911.23,8982.66,Disk thrash suspected
server_1,22:23:20,22:23:50,911.23,9195.0,Disk thrash suspected
server_1,22:23:30,22:24:00,4519.04,9195.0,Disk thrash suspected
server_1,22:23:40,22:24:10,4519.04,9195.0,Disk thrash suspected
server_1,22:23:50,22:24:20,4519.04,1114.85,""
server_1,22:24:00,22:24:30,413.14,147.48,""
server_1,22:24:10,22:24:40,431.22,147.48,""
server_1,22:24:20,22:24:50,669.24,55.92,""
server_1,22:24:30,22:25:00,11636.68,1707.25,Network flood + Disk thrash suspected
server_1,22:24:40,22:25:10,11636.68,5769.19,Network flood + Disk thrash suspected
server_1,22:24:50,22:25:20,11636.68,5769.19,Network flood + Disk thrash suspected
server_1,22:25:00,22:25:30,1565.55,5769.19,Disk thrash suspected
server_1,22:25:10,22:25:40,1565.55,4407.44,Disk thrash suspected
server_1,22:25:20,22:25:50,910.03,4407.44,Disk thrash suspected
server_1,22:25:30,22:26:00,910.03,4407.44,Disk thrash suspected
server_1,22:25:40,22:26:10,4991.0,6664.12,Disk thrash suspected
server_1,22:25:50,22:26:20,9271.75,6664.12,Network flood + Disk thrash suspected
server_1,22:26:00,22:26:30,9271.75,6664.12,Network flood + Disk thrash suspected
server_1,22:26:10,22:26:40,12892.85,176.0,Possible DDoS
server_1,22:26:20,22:26:50,18603.97,149.49,Possible DDoS
server_1,22:26:30,22:27:00,18603.97,149.49,Possible DDoS
server_1,22:26:40,22:27:10,18603.97,149.49,Possible DDoS
server_1,22:26:50,22:27:20,9316.52,127.82,Possible DDoS
server_1,22:27:00,22:27:30,9316.52,112.28,Possible DDoS
server_1,22:27:10,22:27:40,9316.52,122.53,Possible DDoS
server_1,22:27:20,22:27:50,603.83,122.53,""
server_1,22:27:30,22:28:00,603.83,122.53,""
server_1,22:27:40,22:28:10,851.46,105.8,""
server_1,22:27:50,22:28:20,989.94,8984.68,Disk thrash suspected
server_1,22:28:00,22:28:30,2811.24,8984.68,Disk thrash suspected
server_1,22:28:10,22:28:40,9138.52,8984.68,Network flood + Disk thrash suspected
server_1,22:28:20,22:28:50,9138.52,1220.59,Network flood + Disk thrash suspected
server_1,22:28:30,22:29:00,9138.52,197.73,Possible DDoS
server_1,22:28:40,22:29:10,1023.46,119.59,""
server_1,22:28:50,22:29:20,1023.46,127.25,""
server_1,22:29:00,22:29:30,1023.46,127.25,""
server_1,22:29:10,22:29:40,949.05,127.25,""
server_1,22:29:20,22:29:50,949.05,141.39,""
server_1,22:29:30,22:30:00,912.17,6469.84,Disk thrash suspected
server_1,22:29:40,22:30:10,912.17,6469.84,Disk thrash suspected
server_1,22:29:50,22:30:20,846.76,6469.84,Disk thrash suspected
server_1,22:30:00,22:30:30,2495.51,8797.02,Disk thrash suspected
server_1,22:30:10,22:30:40,18777.19,8797.02,Network flood + Disk thrash suspected
server_1,22:30:20,22:30:50,18777.19,8797.02,Network flood + Disk thrash suspected
server_1,22:30:30,22:31:00,18777.19,1295.94,Network flood + Disk thrash suspected
server_1,22:30:40,22:31:10,1234.04,1295.94,Disk thrash suspected
server_1,22:30:50,22:31:20,2086.8,1663.57,Disk thrash suspected
server_1,22:31:00,22:31:30,2086.8,1663.57,Disk thrash suspected
server_1,22:31:10,22:31:40,2086.8,1663.57,Disk thrash suspected
server_1,22:31:20,22:31:50,1815.87,1491.61,Disk thrash suspected
server_1,22:31:30,22:32:00,4454.28,1491.61,Disk thrash suspected
server_1,22:31:40,22:32:10,4454.28,4666.87,Disk thrash suspected
server_1,22:31:50,22:32:20,4454.28,4666.87,Disk thrash suspected
server_1,22:32:00,22:32:30,4436.13,5220.43,Disk thrash suspected
server_1,22:32:10,22:32:40,4436.13,5220.43,Disk thrash suspected
server_1,22:32:20,22:32:50,934.19,5220.43,Disk thrash suspected
server_1,22:32:30,22:33:00,1010.7,1513.91,Disk thrash suspected
server_1,22:32:40,22:33:10,1010.7,1513.91,Disk thrash suspected
server_1,22:32:50,22:33:20,1010.7,3313.55,Disk thrash suspected
server_1,22:33:00,22:33:30,911.99,3313.55,Disk thrash suspected
server_1,22:33:10,22:33:40,4781.91,3313.55,Disk thrash suspected
server_1,22:33:20,22:33:50,4781.91,1290.97,Disk thrash suspected
server_1,22:33:30,22:34:00,4781.91,1290.97,Disk thrash suspected
server_1,22:33:40,22:34:10,940.38,8492.1,Disk thrash suspected
server_1,22:33:50,22:34:20,940.38,8492.1,Disk thrash suspected
server_1,22:34:00,22:34:30,929.57,8492.1,Disk thrash suspected
server_1,22:34:10,22:34:40,929.57,112.23,""
server_1,22:34:20,22:34:50,11129.32,1312.03,Network flood + Disk thrash suspected
server_1,22:34:30,22:35:00,11129.32,1312.03,Network flood + Disk thrash suspected
server_1,22:34:40,22:35:10,11129.32,4380.71,Network flood + Disk thrash suspected
server_1,22:34:50,22:35:20,3705.85,4380.71,Disk thrash suspected
server_1,22:35:00,22:35:30,3705.85,4380.71,Disk thrash suspected
server_1,22:35:10,22:35:40,3705.85,7025.5,Disk thrash suspected
server_1,22:35:20,22:35:50,1052.91,7025.5,Disk thrash suspected
server_1,22:35:30,22:36:00,4576.21,7025.5,Disk thrash suspected
server_1,22:35:40,22:36:10,4576.21,678.37,""
server_1,22:35:50,22:36:20,4576.21,678.37,""
server_1,22:36:00,22:36:30,1168.48,4132.21,Disk thrash suspected
server_1,22:36:10,22:36:40,2569.23,4132.21,Disk thrash suspected
server_1,22:36:20,22:36:50,2569.23,7866.78,Disk thrash suspected
server_1,22:36:30,22:37:00,2569.23,7866.78,Disk thrash suspected
server_1,22:36:40,22:37:10,929.59,7866.78,Disk thrash suspected
server_1,22:36:50,22:37:20,911.35,8219.09,Disk thrash suspected
server_1,22:37:00,22:37:30,911.35,8219.09,Disk thrash suspected
server_1,22:37:10,22:37:40,16654.92,8219.09,Network flood + Disk thrash suspected
server_1,22:37:20,22:37:50,16654.92,4827.78,Network flood + Disk thrash suspected
server_1,22:37:30,22:38:00,16654.92,4827.78,Network flood + Disk thrash suspected
server_1,22:37:40,22:38:10,919.1,4827.78,Disk thrash suspected
server_1,22:37:50,22:38:20,4231.27,812.59,""
server_1,22:38:00,22:38:30,4231.27,7718.4,Disk thrash suspected
server_1,22:38:10,22:38:40,4231.27,7718.4,Disk thrash suspected
server_1,22:38:20,22:38:50,675.36,7718.4,Disk thrash suspected
server_1,22:38:30,22:39:00,9396.53,202.46,Possible DDoS
server_1,22:38:40,22:39:10,9396.53,97.38,Possible DDoS
server_1,22:38:50,22:39:20,9396.53,98.34,Possible DDoS
server_1,22:39:00,22:39:30,16486.64,168.46,Possible DDoS
server_1,22:39:10,22:39:40,19825.01,168.46,Possible DDoS
server_1,22:39:20,22:39:50,19825.01,168.46,Possible DDoS
server_1,22:39:30,22:40:00,19825.01,103.64,Possible DDoS
server_1,22:39:40,22:40:10,936.67,103.64,""
server_1,22:39:50,22:40:20,936.67,75.42,""
server_1,22:40:00,22:40:30,880.76,5759.59,Disk thrash suspected
server_1,22:40:10,22:40:40,998.6,5759.59,Disk thrash suspected
server_1,22:40:20,22:40:50,998.6,5759.59,Disk thrash suspected
server_1,22:40:30,22:41:00,998.6,6404.1,Disk thrash suspected
server_1,22:40:40,22:41:10,966.08,6404.1,Disk thrash suspected
server_1,22:40:50,22:41:20,4238.93,6404.1,Disk thrash suspected
server_1,22:41:00,22:41:30,4238.93,1819.4,Disk thrash suspected
server_1,22:41:10,22:41:40,4238.93,1819.4,Disk thrash suspected
server_1,22:41:20,22:41:50,3850.3,1819.4,Disk thrash suspected
server_1,22:41:30,22:42:00,820.41,8576.27,Disk thrash suspected
server_1,22:41:40,22:42:10,820.41,8576.27,Disk thrash suspected
server_1,22:41:50,22:42:20,820.41,8576.27,Disk thrash suspected
server_1,22:42:00,22:42:30,4063.6,6447.4,Disk thrash suspected
server_1,22:42:10,22:42:40,4063.6,1209.31,Disk thrash suspected
server_1,22:42:20,22:42:50,4063.6,9954.78,Disk thrash suspected
server_1,22:42:30,22:43:00,957.99,9954.78,Disk thrash suspected
server_1,22:42:40,22:43:10,957.99,9954.78,Disk thrash suspected
server_1,22:42:50,22:43:20,14843.13,4256.14,Network flood + Disk thrash suspected
server_1,22:43:00,22:43:30,14843.13,4801.35,Network flood + Disk thrash suspected
server_1,22:43:10,22:43:40,14843.13,4801.35,Network flood + Disk thrash suspected
server_1,22:43:20,22:43:50,717.66,4801.35,Disk thrash suspected
server_1,22:43:30,22:44:00,18947.29,101.11,Possible DDoS
server_1,22:43:40,22:44:10,18947.29,151.04,Possible DDoS
server_1,22:43:50,22:44:20,18947.29,151.04,Possible DDoS
server_1,22:44:00,22:44:30,1163.92,572.03,""
server_1,22:44:10,22:44:40,1163.92,572.03,""
server_1,22:44:20,22:44:50,1163.92,6624.49,Disk thrash suspected
server_1,22:44:30,22:45:00,671.13,6624.49,Disk thrash suspected
server_1,22:44:40,22:45:10,671.13,6624.49,Disk thrash suspected
server_1,22:44:50,22:45:20,671.13,5843.8,Disk thrash suspected
server_1,22:45:00,22:45:30,540.31,5604.17,Disk thrash suspected
server_1,22:45:10,22:45:40,556.44,122.43,""
server_1,22:45:20,22:45:50,6932.1,139.87,Possible DDoS
server_1,22:45:30,22:46:00,6932.1,139.87,Possible DDoS
server_1,22:45:40,22:46:10,6932.1,139.87,Possible DDoS
server_1,22:45:50,22:46:20,1006.76,133.88,""
server_1,22:46:00,22:46:30,1006.76,133.88,""
server_1,22:46:10,22:46:40,3715.19,1356.88,Disk thrash suspected
server_1,22:46:20,22:46:50,4402.1,1356.88,Disk thrash suspected
server_1,22:46:30,22:47:00,10115.16,7894.38,Network flood + Disk thrash suspected
server_1,22:46:40,22:47:10,10115.16,7894.38,Network flood + Disk thrash suspected
server_1,22:46:50,22:47:20,10115.16,7894.38,Network flood + Disk thrash suspected
server_1,22:47:00,22:47:30,8656.9,5295.8,Network flood + Disk thrash suspected
server_1,22:47:10,22:47:40,8656.9,5295.8,Network flood + Disk thrash suspected
server_1,22:47:20,22:47:50,8656.9,5295.8,Network flood + Disk thrash suspected
server_1,22:47:30,22:48:00,888.4,169.8,""
server_1,22:47:40,22:48:10,888.4,169.8,""
server_1,22:47:50,22:48:20,933.36,151.41,""
server_1,22:48:00,22:48:30,933.36,151.41,""
server_1,22:48:10,22:48:40,1005.68,151.41,""
server_1,22:48:20,22:48:50,1005.68,133.08,""
server_1,22:48:30,22:49:00,1005.68,7430.97,Disk thrash suspected
server_1,22:48:40,22:49:10,983.25,7430.97,Disk thrash suspected
